Hugo_Symbol	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples
CLPP	0	0	0	0	1	0	0	0	0	1	1	1
CLPTM1L	0	0	0	0	1	0	0	0	0	1	1	1
CLSTN1	0	0	0	0	1	0	0	0	0	1	1	1
CLU	0	0	0	0	1	0	0	0	0	1	1	1
CLUAP1	0	0	0	0	1	0	0	0	0	1	1	1
CLUHP8	0	0	0	0	0	0	0	1	0	1	1	1
CMC2	0	0	0	0	1	0	0	0	0	1	1	1
CMKLR1	0	0	0	0	1	0	0	0	0	1	1	1
CMTM2	0	0	0	0	1	0	0	0	0	1	1	1
CNIH4	0	0	0	0	1	0	0	0	0	1	1	1
CNN3	0	0	0	0	1	0	0	0	0	1	1	1
CNOT3	0	0	0	0	1	0	0	0	0	1	1	1
CNP	0	0	0	0	1	0	0	0	0	1	1	1
CNRIP1	0	0	0	0	1	0	0	0	0	1	1	1
CNTN3	0	0	0	0	1	0	0	0	0	1	1	1
CNTNAP2	0	0	0	0	1	0	0	0	0	1	1	1
COG7	0	0	0	0	1	0	0	0	0	1	1	1
COIL	0	0	0	0	1	0	0	0	0	1	1	1
COL19A1	0	0	0	0	1	0	0	0	0	1	1	1
COL1A1	0	0	0	0	1	0	0	0	0	1	1	1
COL5A1	0	0	0	0	1	0	0	0	0	1	1	1
COLEC11	0	0	0	0	1	0	0	0	0	1	1	1
COLGALT1	0	0	0	0	1	0	0	0	0	1	1	1
COLGALT2	0	0	0	0	1	0	0	0	0	1	1	1
COMMD6	0	0	0	0	1	0	0	0	0	1	1	1
COMTD1	0	0	0	0	1	0	0	0	0	1	1	1
COPE	0	0	0	0	1	0	0	0	0	1	1	1
COPZ2	0	0	0	0	1	0	0	0	0	1	1	1
COQ8A	0	0	0	0	1	0	0	0	0	1	1	1
COX4I1	0	0	0	0	1	0	0	0	0	1	1	1
COX4I2	0	0	0	0	1	0	0	0	0	1	1	1
CPA1	0	0	0	0	1	0	0	0	0	1	1	1
CPD	0	0	1	0	0	0	0	0	0	1	1	1
CPEB1	0	0	0	0	1	0	0	0	0	1	1	1
CPM	0	0	0	0	1	0	0	0	0	1	1	1
CPNE2	0	0	0	0	1	0	0	0	0	1	1	1
CPNE9	0	0	0	0	1	0	0	0	0	1	1	1
CPSF3	0	0	0	0	1	0	0	0	0	1	1	1
CPT1A	0	0	0	0	1	0	0	0	0	1	1	1
CREBBP	0	0	0	0	1	0	0	0	0	1	1	1
CRHR2	0	0	0	0	1	0	0	0	0	1	1	1
CRIM1	0	0	0	0	1	0	0	0	0	1	1	1
CRIPTO3	0	0	0	0	1	0	0	0	0	1	1	1
CRLF3	0	0	0	0	1	0	0	0	0	1	1	1
CRX	0	0	0	0	1	0	0	0	0	1	1	1
CRY2	0	0	0	0	1	0	0	0	0	1	1	1
CRYBA4	0	0	0	0	1	0	0	0	0	1	1	1
CSF2	0	0	0	0	1	0	0	0	0	1	1	1
CSH1	0	0	0	0	1	0	0	0	0	1	1	1
CSNK1G2	0	0	0	0	1	0	0	0	0	1	1	1
CSRNP3	0	0	0	0	1	0	0	0	0	1	1	1
CST2	0	0	0	0	1	0	0	0	0	1	1	1
CST4	0	0	0	0	1	0	0	0	0	1	1	1
CSTA	0	0	0	0	1	0	0	0	0	1	1	1
CT47A6	0	0	0	0	1	0	0	0	0	1	1	1
CT47B1	0	0	0	0	1	0	0	0	0	1	1	1
CT47C1	0	0	0	0	1	0	0	0	0	1	1	1
CT83	0	0	0	0	1	0	0	0	0	1	1	1
CTAGE4	0	0	0	0	1	0	0	0	0	1	1	1
CTRC	0	0	0	0	1	0	0	0	0	1	1	1
CTSD	0	0	0	0	1	0	0	0	0	1	1	1
CTSO	0	0	0	0	1	0	0	0	0	1	1	1
CTSZ	0	0	0	0	1	0	0	0	0	1	1	1
CTTNBP2NL	0	0	0	0	1	0	0	0	0	1	1	1
CWC25	0	0	0	0	1	0	0	0	0	1	1	1
CWF19L1	0	0	0	0	1	0	0	0	0	1	1	1
CXCR6	0	0	0	0	1	0	0	0	0	1	1	1
CXXC4	0	0	1	0	0	0	0	0	0	1	1	1
CXorf65	0	0	0	0	1	0	0	0	0	1	1	1
CYB5A	0	0	0	0	1	0	0	0	0	1	1	1
CYB5R3	0	0	0	0	1	0	0	0	0	1	1	1
CYP26C1	0	0	0	0	1	0	0	0	0	1	1	1
CYP2A6	0	0	0	0	1	0	0	0	0	1	1	1
CYP2C9	0	0	0	0	1	0	0	0	0	1	1	1
CYP2D7	0	0	0	0	1	0	0	0	0	1	1	1
CYP2E1	0	0	0	0	1	0	0	0	0	1	1	1
CYP3A43	0	0	0	0	1	0	0	0	0	1	1	1
CYP4A11	0	0	0	0	1	0	0	0	0	1	1	1
CYP4F22	0	0	0	0	1	0	0	0	0	1	1	1
CYP4Z1	0	0	0	0	1	0	0	0	0	1	1	1
CYP7A1	0	0	0	0	1	0	0	0	0	1	1	1
CYSLTR2	0	0	0	0	1	0	0	0	0	1	1	1
DAAM2	0	0	0	0	1	0	0	0	0	1	1	1
DAB1	0	0	0	0	1	0	0	0	0	1	1	1
DARS1	0	0	0	0	1	0	0	0	0	1	1	1
DARS2	0	0	0	0	1	0	0	0	0	1	1	1
DAZL	0	0	0	0	1	0	0	0	0	1	1	1
DBI	0	0	0	0	1	0	0	0	0	1	1	1
DBR1	0	0	0	0	1	0	0	0	0	1	1	1
DCAF1	0	0	0	0	1	0	0	0	0	1	1	1
DCAF12	0	0	0	0	1	0	0	0	0	1	1	1
DCAF4L1	0	0	0	0	1	0	0	0	0	1	1	1
DCAF8L1	0	0	0	0	1	0	0	0	0	1	1	1
DCAKD	0	0	0	0	1	0	0	0	0	1	1	1
DCBLD2	0	0	0	0	1	0	0	0	0	1	1	1
DCLK1	0	0	0	0	1	0	0	0	0	1	1	1
DCLRE1B	0	0	0	0	1	0	0	0	0	1	1	1
DCP1A	0	0	0	0	1	0	0	0	0	1	1	1
DCT	0	0	0	0	1	0	0	0	0	1	1	1
DCTN4	0	0	0	0	1	0	0	0	0	1	1	1
DDO	0	0	0	0	1	0	0	0	0	1	1	1
DDR1	0	0	0	0	1	0	0	0	0	1	1	1
DDX24	0	0	0	0	1	0	0	0	0	1	1	1
DDX3X	0	0	0	0	1	0	0	0	0	1	1	1
DDX42	0	0	0	0	1	0	0	0	0	1	1	1
DDX47	0	0	0	0	1	0	0	0	0	1	1	1
DDX54	0	0	0	0	1	0	0	0	0	1	1	1
DEAF1	0	0	0	0	1	0	0	0	0	1	1	1
DEFA6	0	0	0	0	1	0	0	0	0	1	1	1
DEFB105B	0	0	0	0	1	0	0	0	0	1	1	1
DEFB107A	0	0	0	0	1	0	0	0	0	1	1	1
DEFB124	0	0	0	0	1	0	0	0	0	1	1	1
DEFB131A	0	0	0	0	1	0	0	0	0	1	1	1
DEFB135	0	0	0	0	1	0	0	0	0	1	1	1
DENND1A	0	0	0	0	1	0	0	0	0	1	1	1
DENND4A	0	0	0	0	1	0	0	0	0	1	1	1
DESI2	0	0	0	0	1	0	0	0	0	1	1	1
DFFB	0	0	0	0	1	0	0	0	0	1	1	1
DGAT1	0	0	0	0	1	0	0	0	0	1	1	1
DGKH	0	0	0	0	1	0	0	0	0	1	1	1
DGKI	0	0	0	0	1	0	0	0	0	1	1	1
DGKQ	0	0	0	0	1	0	0	0	0	1	1	1
DGKZ	0	0	0	0	1	0	0	0	0	1	1	1
DGUOK	0	0	0	0	1	0	0	0	0	1	1	1
DHPS	0	0	0	0	1	0	0	0	0	1	1	1
DHRS11	0	0	0	0	1	0	0	0	0	1	1	1
DHRS13	0	0	0	0	1	0	0	0	0	1	1	1
DHRS3	0	0	0	0	1	0	0	0	0	1	1	1
DHRS9	0	0	0	0	1	0	0	0	0	1	1	1
DHX16	0	0	0	0	1	0	0	0	0	1	1	1
DHX34	0	0	0	0	1	0	0	0	0	1	1	1
DIAPH1	0	0	0	0	1	0	0	0	0	1	1	1
DIXDC1	0	0	0	0	1	0	0	0	0	1	1	1
DLEU7	0	0	0	0	1	0	0	0	0	1	1	1
DLK2	0	0	0	0	1	0	0	0	0	1	1	1
DLL4	0	0	0	0	1	0	0	0	0	1	1	1
DMBX1	0	0	0	0	1	0	0	0	0	1	1	1
DMC1	0	0	0	0	1	0	0	0	0	1	1	1
DMRTA2	0	0	1	0	0	0	0	0	0	1	1	1
DMRTB1	0	0	0	0	1	0	0	0	0	1	1	1
DMRTC1	0	0	0	0	1	0	0	0	0	1	1	1
DMRTC2	0	0	0	0	1	0	0	0	0	1	1	1
DMWD	0	0	0	0	1	0	0	0	0	1	1	1
DNA2	0	0	0	0	1	0	0	0	0	1	1	1
DNAJB12	0	0	0	0	1	0	0	0	0	1	1	1
DNAJB2	0	0	0	0	1	0	0	0	0	1	1	1
DNAJB7	0	0	0	0	1	0	0	0	0	1	1	1
DNAJC5B	0	0	0	0	1	0	0	0	0	1	1	1
DNAJC5G	0	0	0	0	1	0	0	0	0	1	1	1
DND1	0	0	0	0	1	0	0	0	0	1	1	1
DNMT1	0	0	0	0	1	0	0	0	0	1	1	1
DNPEP	0	0	0	0	1	0	0	0	0	1	1	1
DOCK10	0	0	0	0	1	0	0	0	0	1	1	1
DOK2	0	0	0	0	1	0	0	0	0	1	1	1
DONSON	0	0	0	0	1	0	0	0	0	1	1	1
DPEP2	0	0	0	0	1	0	0	0	0	1	1	1
DPP4	0	0	0	0	1	0	0	0	0	1	1	1
DPP9	0	0	0	0	1	0	0	0	0	1	1	1
DPYS	0	0	0	0	1	0	0	0	0	1	1	1
DPYSL4	0	0	0	0	1	0	0	0	0	1	1	1
DRAIC	0	0	0	0	0	0	0	1	0	1	1	1
DRAXIN	0	0	0	0	1	0	0	0	0	1	1	1
DRICH1	0	0	0	0	1	0	0	0	0	1	1	1
DRP2	0	0	0	0	1	0	0	0	0	1	1	1
DSCAML1	0	0	0	0	1	0	0	0	0	1	1	1
DTWD2	0	0	0	0	1	0	0	0	0	1	1	1
DUS1L	0	0	0	0	1	0	0	0	0	1	1	1
DUS4L	0	0	0	0	1	0	0	0	0	1	1	1
DUSP21	0	0	0	0	1	0	0	0	0	1	1	1
DUSP4	0	0	0	0	1	0	0	0	0	1	1	1
DVL2	0	0	0	0	1	0	0	0	0	1	1	1
DYDC1	0	0	0	0	1	0	0	0	0	1	1	1
DYNC1H1	0	0	0	0	1	0	0	0	0	1	1	1
DYNC1LI1	0	0	0	0	1	0	0	0	0	1	1	1
DYRK3	0	0	0	0	1	0	0	0	0	1	1	1
DYSF	0	0	0	0	1	0	0	0	0	1	1	1
E2F3	0	0	0	0	1	0	0	0	0	1	1	1
E2F5	0	0	0	0	1	0	0	0	0	1	1	1
E2F8	0	0	0	0	1	0	0	0	0	1	1	1
EAPP	0	0	0	0	1	0	0	0	0	1	1	1
EBF2	0	0	0	0	1	0	0	0	0	1	1	1
ECE2	0	0	0	0	1	0	0	0	0	1	1	1
ECRG4	0	0	0	0	1	0	0	0	0	1	1	1
EDDM3A	0	0	0	0	1	0	0	0	0	1	1	1
EDDM3B	0	0	0	0	1	0	0	0	0	1	1	1
EDEM2	0	0	0	0	1	0	0	0	0	1	1	1
EDN1	0	0	0	0	1	0	0	0	0	1	1	1
EDNRB	0	0	0	0	1	0	0	0	0	1	1	1
EDRF1	0	0	0	0	0	0	0	1	0	1	1	1
EFCAB11	0	0	0	0	1	0	0	0	0	1	1	1
EFCAB3	0	0	0	0	1	0	0	0	0	1	1	1
EFNB1	0	0	0	0	1	0	0	0	0	1	1	1
EGFL6	0	0	0	0	1	0	0	0	0	1	1	1
EHD4	0	0	0	0	1	0	0	0	0	1	1	1
EIF1AD	0	0	0	0	1	0	0	0	0	1	1	1
EIF2AK1	0	0	0	0	1	0	0	0	0	1	1	1
EIF2D	0	0	0	0	1	0	0	0	0	1	1	1
EIF3CL	0	0	0	0	1	0	0	0	0	1	1	1
EIF3J	0	0	0	0	1	0	0	0	0	1	1	1
EIF4E1B	0	0	0	0	1	0	0	0	0	1	1	1
EIF6	0	0	0	0	1	0	0	0	0	1	1	1
ELAPOR2	0	0	0	0	1	0	0	0	0	1	1	1
ELAVL4	0	0	0	0	1	0	0	0	0	1	1	1
ELF2	0	0	0	0	1	0	0	0	0	1	1	1
ELFN1	0	0	0	0	1	0	0	0	0	1	1	1
ELK1	0	0	0	0	1	0	0	0	0	1	1	1
ELL3	0	0	0	0	1	0	0	0	0	1	1	1
ELMO1	0	0	0	0	1	0	0	0	0	1	1	1
ELP4	0	0	0	0	1	0	0	0	0	1	1	1
ELP5	0	0	0	0	1	0	0	0	0	1	1	1
EMILIN2	0	0	0	0	1	0	0	0	0	1	1	1
EML3	0	0	0	0	1	0	0	0	0	1	1	1
ENKD1	0	0	0	0	1	0	0	0	0	1	1	1
ENST00000366189	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000415520	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000429970	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000457562	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000554815	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000563763	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000589729	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000636096	0	0	0	0	1	0	0	0	0	1	1	1
ENST00000653627	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000659464	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000666774	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000666866	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000669454	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000692472	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000702410	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000715156	0	0	0	0	1	0	0	0	0	1	1	1
ENST00000722829	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000723549	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000726102	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000728379	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000729186	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000735763	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000736479	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000739594	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000739860	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000762487	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000765620	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000767613	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000769916	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000779695	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000787878	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000791085	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000793622	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000794291	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000801112	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000801123	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000804788	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000804898	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000811740	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000812800	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000813040	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000814859	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000822027	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000825054	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000829185	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000830461	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000841386	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000842179	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000842644	0	0	0	0	0	0	0	1	0	1	1	1
ENTHD1	0	0	0	0	1	0	0	0	0	1	1	1
EOGT	0	0	0	0	1	0	0	0	0	1	1	1
EOLA2	0	0	0	0	1	0	0	0	0	1	1	1
EPB41L1	0	0	0	0	1	0	0	0	0	1	1	1
EPDR1	0	0	0	0	1	0	0	0	0	1	1	1
EPHA2	0	0	0	0	1	0	0	0	0	1	1	1
EPHB1	0	0	0	0	1	0	0	0	0	1	1	1
EPHX4	0	0	0	0	1	0	0	0	0	1	1	1
EPM2A	0	0	0	0	1	0	0	0	0	1	1	1
EPN1	0	0	0	0	1	0	0	0	0	1	1	1
ERBB3	0	0	0	0	1	0	0	0	0	1	1	1
ERBB4	0	0	0	0	1	0	0	0	0	1	1	1
ERC1	0	0	0	0	1	0	0	0	0	1	1	1
ERF	0	0	0	0	1	0	0	0	0	1	1	1
ERFL	0	0	0	0	1	0	0	0	0	1	1	1
ERICH1	0	0	0	0	1	0	0	0	0	1	1	1
ERICH2	0	0	0	0	1	0	0	0	0	1	1	1
ERLEC1	0	0	0	0	1	0	0	0	0	1	1	1
ERMAP	0	0	0	0	1	0	0	0	0	1	1	1
ERRFI1	0	0	0	0	1	0	0	0	0	1	1	1
ERVMER34-1	0	0	0	0	1	0	0	0	0	1	1	1
ESRP2	0	0	0	0	1	0	0	0	0	1	1	1
ESRRB	0	0	0	0	1	0	0	0	0	1	1	1
ETFA	0	0	0	0	1	0	0	0	0	1	1	1
ETFRF1	0	0	0	0	1	0	0	0	0	1	1	1
ETS1	0	0	0	0	1	0	0	0	0	1	1	1
ETV2	0	0	0	0	1	0	0	0	0	1	1	1
ETV7	0	0	0	0	1	0	0	0	0	1	1	1
EVA1C	0	0	0	0	1	0	0	0	0	1	1	1
EVX1	0	0	0	1	0	0	0	0	0	1	1	1
EXOSC2	0	0	0	0	1	0	0	0	0	1	1	1
EXTL2	0	0	0	0	1	0	0	0	0	1	1	1
EXTL3	0	0	0	0	1	0	0	0	0	1	1	1
EZH2	0	0	0	0	1	0	0	0	0	1	1	1
EZR	0	0	0	0	1	0	0	0	0	1	1	1
F2RL2	0	0	0	0	1	0	0	0	0	1	1	1
F7	0	0	0	0	1	0	0	0	0	1	1	1
FABP3	0	0	0	0	1	0	0	0	0	1	1	1
FAHD2B	0	0	0	0	1	0	0	0	0	1	1	1
FAIM	0	0	0	0	1	0	0	0	0	1	1	1
FAM110A	0	0	0	0	1	0	0	0	0	1	1	1
FAM13A	0	0	0	0	1	0	0	0	0	1	1	1
FAM13B	0	0	0	0	1	0	0	0	0	1	1	1
FAM13C	0	0	0	0	1	0	0	0	0	1	1	1
FAM169A	0	0	0	0	1	0	0	0	0	1	1	1
FAM177A1	0	0	0	0	1	0	0	0	0	1	1	1
FAM184A	0	0	0	0	1	0	0	0	0	1	1	1
FAM209A	0	0	0	0	1	0	0	0	0	1	1	1
FAM210A	0	0	0	0	1	0	0	0	0	1	1	1
FAM210B	0	0	0	0	1	0	0	0	0	1	1	1
FAM216A	0	0	0	0	1	0	0	0	0	1	1	1
FAM222B	0	0	0	0	1	0	0	0	0	1	1	1
FAM228A	0	0	0	0	1	0	0	0	0	1	1	1
FAM234B	0	0	0	0	1	0	0	0	0	1	1	1
FAM43A	0	0	0	0	1	0	0	0	0	1	1	1
FAM47B	0	0	0	0	1	0	0	0	0	1	1	1
FAM81B	0	0	0	0	1	0	0	0	0	1	1	1
FAM89A	0	0	0	0	1	0	0	0	0	1	1	1
FAM90A15	0	0	0	0	1	0	0	0	0	1	1	1
FAM90A27P	0	0	0	0	1	0	0	0	0	1	1	1
FAM95A	0	0	0	0	0	0	0	1	0	1	1	1
FANCC	0	0	0	0	0	1	0	0	0	1	1	1
FANCF	0	0	0	0	1	0	0	0	0	1	1	1
FAR1	0	0	0	0	1	0	0	0	0	1	1	1
FARS2	0	0	0	0	1	0	0	0	0	1	1	1
FBXL16	0	0	0	0	1	0	0	0	0	1	1	1
FBXL17	0	0	0	1	0	0	0	0	0	1	1	1
FBXL18	0	0	0	0	1	0	0	0	0	1	1	1
FBXL2	0	0	0	0	1	0	0	0	0	1	1	1
FBXO22	0	0	0	0	1	0	0	0	0	1	1	1
FBXO32	0	0	0	0	1	0	0	0	0	1	1	1
FBXO33	0	0	1	0	0	0	0	0	0	1	1	1
FBXO4	0	0	0	0	1	0	0	0	0	1	1	1
FBXO43	0	0	0	0	1	0	0	0	0	1	1	1
FBXO8	0	0	0	0	1	0	0	0	0	1	1	1
FBXW5	0	0	0	0	1	0	0	0	0	1	1	1
FCGR2B	0	0	0	0	1	0	0	0	0	1	1	1
FCMR	0	0	0	0	0	1	0	0	0	1	1	1
FCN1	0	0	0	0	1	0	0	0	0	1	1	1
FCN3	0	0	0	0	1	0	0	0	0	1	1	1
FDPS	0	0	0	0	1	0	0	0	0	1	1	1
FDX1	0	0	0	0	1	0	0	0	0	1	1	1
FDX2	0	0	0	0	1	0	0	0	0	1	1	1
FER	0	0	0	0	1	0	0	0	0	1	1	1
FERMT2	0	0	0	0	1	0	0	0	0	1	1	1
FFAR2	0	0	0	0	1	0	0	0	0	1	1	1
FFAR3	0	0	0	0	1	0	0	0	0	1	1	1
FFAR4	0	0	0	0	1	0	0	0	0	1	1	1
FGA	0	0	0	0	1	0	0	0	0	1	1	1
FGD3	0	0	0	0	1	0	0	0	0	1	1	1
FGD6	0	0	0	0	1	0	0	0	0	1	1	1
FGF8	0	0	0	0	1	0	0	0	0	1	1	1
FGFR1	0	0	0	0	1	0	0	0	0	1	1	1
FGFR2	0	0	0	0	1	0	0	0	0	1	1	1
FGFR3	0	0	0	0	1	0	0	0	0	1	1	1
FGL2	0	0	0	0	1	0	0	0	0	1	1	1
FHIP1A	0	0	0	0	1	0	0	0	0	1	1	1
FHL2	0	0	0	0	1	0	0	0	0	1	1	1
FILIP1	0	0	0	0	1	0	0	0	0	1	1	1
FKBP10	0	0	0	0	1	0	0	0	0	1	1	1
FKBP7	0	0	0	0	1	0	0	0	0	1	1	1
FKBP8	0	0	0	0	1	0	0	0	0	1	1	1
FLCN	0	0	0	0	1	0	0	0	0	1	1	1
FLNC	0	0	0	0	1	0	0	0	0	1	1	1
FLOT2	0	0	0	0	1	0	0	0	0	1	1	1
FLRT1	0	0	0	0	1	0	0	0	0	1	1	1
FLRT2	0	0	0	0	1	0	0	0	0	1	1	1
FLT3LG	0	0	0	0	1	0	0	0	0	1	1	1
FLYWCH1	0	0	0	0	1	0	0	0	0	1	1	1
FMO1	0	0	0	0	1	0	0	0	0	1	1	1
FMO4	0	0	0	0	1	0	0	0	0	1	1	1
FMO5	0	0	0	0	1	0	0	0	0	1	1	1
FN3K	0	0	0	0	1	0	0	0	0	1	1	1
FNTA	0	0	0	0	1	0	0	0	0	1	1	1
FOXA2	0	0	0	0	1	0	0	0	0	1	1	1
FOXC2	0	0	0	0	1	0	0	0	0	1	1	1
FOXD3	0	0	0	0	1	0	0	0	0	1	1	1
FOXD4L1	0	0	0	0	1	0	0	0	0	1	1	1
FOXH1	0	0	0	0	1	0	0	0	0	1	1	1
FOXI3	0	0	0	1	0	0	0	0	0	1	1	1
FOXK1	0	0	0	0	1	0	0	0	0	1	1	1
FOXK2	0	0	0	0	1	0	0	0	0	1	1	1
FOXL2	0	0	0	0	1	0	0	0	0	1	1	1
FOXP4	0	0	0	0	1	0	0	0	0	1	1	1
FOXRED1	0	0	0	0	1	0	0	0	0	1	1	1
FRG2B	0	0	0	0	1	0	0	0	0	1	1	1
FRMD4A	0	0	0	0	1	0	0	0	0	1	1	1
FRMD5	0	0	0	0	1	0	0	0	0	1	1	1
FRMD7	0	0	0	0	1	0	0	0	0	1	1	1
FRYL	0	0	0	0	1	0	0	0	0	1	1	1
FSCN2	0	0	0	0	1	0	0	0	0	1	1	1
FSD1	0	0	0	0	1	0	0	0	0	1	1	1
FURIN	0	0	0	0	1	0	0	0	0	1	1	1
FUZ	0	0	0	0	1	0	0	0	0	1	1	1
FYB2	0	0	0	0	1	0	0	0	0	1	1	1
FYN	0	0	0	0	1	0	0	0	0	1	1	1
FZD2	0	0	0	0	1	0	0	0	0	1	1	1
FZD9	0	0	0	0	1	0	0	0	0	1	1	1
G6PC1	0	0	0	0	1	0	0	0	0	1	1	1
G6PD	0	0	0	0	1	0	0	0	0	1	1	1
GAB1	0	0	0	0	1	0	0	0	0	1	1	1
GABBR2	0	0	0	0	1	0	0	0	0	1	1	1
GABRA5	0	0	0	0	1	0	0	0	0	1	1	1
GABRB3	0	0	0	0	1	0	0	0	0	1	1	1
GABRD	0	0	0	0	1	0	0	0	0	1	1	1
GADD45GIP1	0	0	0	0	1	0	0	0	0	1	1	1
GAGE12G	0	0	0	0	1	0	0	0	0	1	1	1
GALM	0	0	0	0	1	0	0	0	0	1	1	1
GALNS	0	0	0	0	1	0	0	0	0	1	1	1
GALNT3	0	0	0	0	1	0	0	0	0	1	1	1
GALT	0	0	0	0	1	0	0	0	0	1	1	1
GAPDHS	0	0	0	0	1	0	0	0	0	1	1	1
GAREM1	0	0	0	0	1	0	0	0	0	1	1	1
GAREM2	0	0	0	0	1	0	0	0	0	1	1	1
GATA4	0	0	0	0	1	0	0	0	0	1	1	1
GATA6	0	0	0	0	1	0	0	0	0	1	1	1
GATC	0	0	0	0	1	0	0	0	0	1	1	1
GBA2	0	0	0	0	1	0	0	0	0	1	1	1
GBF1	0	0	0	0	1	0	0	0	0	1	1	1
GBP5	0	0	0	0	1	0	0	0	0	1	1	1
GBX1	0	0	0	0	1	0	0	0	0	1	1	1
GCA	0	0	0	0	1	0	0	0	0	1	1	1
GCC1	0	0	0	0	1	0	0	0	0	1	1	1
GCM2	0	0	0	0	1	0	0	0	0	1	1	1
GCSAML	0	0	0	0	0	0	0	1	0	1	1	1
GDF10	0	0	0	0	1	0	0	0	0	1	1	1
GFI1	0	0	0	0	1	0	0	0	0	1	1	1
GFPT1	0	0	0	0	1	0	0	0	0	1	1	1
GFRA3	0	0	0	0	1	0	0	0	0	1	1	1
GGA3	0	0	0	0	1	0	0	0	0	1	1	1
GGT7	0	0	0	0	1	0	0	0	0	1	1	1
GGTLC1	0	0	0	0	1	0	0	0	0	1	1	1
GHITM	0	0	0	0	1	0	0	0	0	1	1	1
GID4	0	0	0	0	1	0	0	0	0	1	1	1
GIGYF1	0	0	0	0	1	0	0	0	0	1	1	1
GIMAP1	0	0	0	0	1	0	0	0	0	1	1	1
GINM1	0	0	0	0	1	0	0	0	0	1	1	1
GJC2	0	0	0	0	1	0	0	0	0	1	1	1
GLIPR1L1	0	0	0	0	1	0	0	0	0	1	1	1
GLIS2	0	0	0	0	1	0	0	0	0	1	1	1
GLOD4	0	0	0	0	1	0	0	0	0	1	1	1
GLT1D1	0	0	0	0	1	0	0	0	0	1	1	1
GLYCTK	0	0	0	0	1	0	0	0	0	1	1	1
GMFG	0	0	0	0	1	0	0	0	0	1	1	1
GMIP	0	0	0	0	1	0	0	0	0	1	1	1
GMPS	0	0	0	0	1	0	0	0	0	1	1	1
GNA15	0	0	0	0	1	0	0	0	0	1	1	1
GNAL	0	0	0	1	0	0	0	0	0	1	1	1
GNAT2	0	0	0	0	1	0	0	0	0	1	1	1
GNB5	0	0	0	0	1	0	0	0	0	1	1	1
GNPAT	0	0	0	0	1	0	0	0	0	1	1	1
GNPTAB	0	0	0	0	1	0	0	0	0	1	1	1
GNPTG	0	0	0	0	1	0	0	0	0	1	1	1
GNRH1	0	0	0	0	1	0	0	0	0	1	1	1
GOLGA2P9	0	0	0	0	0	0	0	1	0	1	1	1
GOLGA6C	0	0	0	0	1	0	0	0	0	1	1	1
GOLGA6D	0	0	0	0	0	1	0	0	0	1	1	1
GOLGA6L22	0	0	0	0	0	0	1	0	0	1	1	1
GOLGA6L25	0	0	0	0	1	0	0	0	0	1	1	1
